request_id,status,error,e2e_s,ttft_s,mean_itl_s,completion_tokens,concurrency
16000002,ok,,2.920768923126161,0.18417738936841488,0.022750431466071554,128,16
16000003,ok,,2.9145160862244666,0.18493240233510733,0.022717889572959393,128,16
16000004,ok,,2.9104325780645013,0.1814404772594571,0.02271838499000296,128,16
16000005,ok,,2.910685599781573,0.18166737770661712,0.022709651458232352,128,16
16000006,ok,,2.914102524984628,0.17753442097455263,0.022792713056939345,128,16
16000007,ok,,2.9069648729637265,0.17597415391355753,0.022161780867907332,128,16
16000008,ok,,2.9040136197581887,0.17642364604398608,0.02270780102505038,128,16
16000009,ok,,2.906689452007413,0.17376813385635614,0.022173886051083485,128,16
16000010,ok,,2.90389601001516,0.1748673589900136,0.021989776381111194,128,16
16000011,ok,,2.9056716677732766,0.17229406768456101,0.022030026952345527,128,16
16000012,ok,,2.903993190266192,0.17375436425209045,0.022321126935240188,128,16
16000013,ok,,2.89476535981521,0.17017047759145498,0.021964957727299582,128,16
16000014,ok,,2.899849882815033,0.16757680661976337,0.021975021647860207,128,16
16000015,ok,,2.8992143790237606,0.16432177275419235,0.022000932153464565,128,16
16000016,ok,,2.90563109703362,0.05739406915381551,0.02296540440405689,128,16
16000017,ok,,2.953765156213194,0.23807172290980816,0.021889454493629595,128,16
16000018,ok,,2.9504010411910713,0.23558557173237205,0.02188288583420217,128,16
16000019,ok,,2.9768826472572982,0.24188369000330567,0.02239141584618292,128,16
16000020,ok,,2.9803923019208014,0.24261966301128268,0.02206713574067239,128,16
16000021,ok,,2.9475087486207485,0.2327544898726046,0.021868255289812243,128,16
16000022,ok,,2.9766831751912832,0.2409348152577877,0.022022205870598555,128,16
16000023,ok,,2.9733131006360054,0.24010078189894557,0.022007106934794254,128,16
16000024,ok,,2.9710710109211504,0.23824846418574452,0.022020423443116728,128,16
16000025,ok,,2.9460106631740928,0.23026911914348602,0.021878083071280873,128,16
16000026,ok,,2.9707976202480495,0.2370367688126862,0.022029926147942823,128,16
16000027,ok,,2.9692499726079404,0.23824040358886123,0.0220065088717327,128,16
16000028,ok,,2.9709449312649667,0.23559400206431746,0.02201721101864091,128,16
16000029,ok,,2.9753715000115335,0.23626440530642867,0.02207097423172766,128,16
16000030,ok,,2.968050198163837,0.23450727807357907,0.022027924525431328,128,16
16000031,ok,,2.9692498026415706,0.23468762775883079,0.022050747291124877,128,16
16000032,ok,,2.925498773343861,0.07113070925697684,0.02301626557844781,128,16
16000033,ok,,2.946317832916975,0.23335226206108928,0.021864482441977147,128,16
16000034,ok,,2.922661831136793,0.1377372881397605,0.02245678331312393,128,16
16000035,ok,,2.945637920871377,0.2311554029583931,0.02188049872676211,128,16
16000036,ok,,2.943152009975165,0.23124552285298705,0.021856378219390828,128,16
16000037,ok,,2.961350178811699,0.21422979980707169,0.022100691048939143,128,16
16000038,ok,,2.962731275241822,0.21711473213508725,0.02213199626684429,128,16
16000039,ok,,2.9597070617601275,0.21556482603773475,0.022114520862458215,128,16
16000040,ok,,2.96075169602409,0.21424037963151932,0.022472062174872052,128,16
16000041,ok,,2.9575863517820835,0.21446368098258972,0.022106835828913797,128,16
16000042,ok,,2.956520257052034,0.2147803008556366,0.02209504482321321,128,16
16000043,ok,,2.9570520599372685,0.21215638099238276,0.022108772296398398,128,16
16000044,ok,,2.9517133068293333,0.2109550959430635,0.02210084306481745,128,16
16000045,ok,,2.955259872134775,0.2101328121498227,0.022123003401042472,128,16
16000046,ok,,2.955718404147774,0.20901631703600287,0.022461571711588833,128,16
16000047,ok,,2.9506870629265904,0.2066103471443057,0.02210006266156392,128,16
16000048,ok,,2.9151815776713192,0.06835864670574665,0.0233235206172542,128,16
16000049,ok,,2.9108916791155934,0.1392389740794897,0.02234058515469153,128,16
16000050,ok,,2.911161571275443,0.19873081287369132,0.02186158702393333,128,16
16000051,ok,,2.908789500128478,0.19828823022544384,0.021856944425962865,128,16
16000052,ok,,2.9104879167862236,0.19790600799024105,0.02187098715183956,128,16
16000053,ok,,2.8973567909561098,0.1710995719768107,0.021983895379479132,128,16
16000054,ok,,2.8992934888228774,0.16835973085835576,0.02237039795679758,128,16
16000055,ok,,2.898736986797303,0.16843497101217508,0.022373369688809406,128,16
16000056,ok,,2.8960995352827013,0.1663119811564684,0.02236336080326897,128,16
16000057,ok,,2.896295916289091,0.1684120101854205,0.022719458575981358,128,16
16000058,ok,,2.8970128688961267,0.16843620082363486,0.02198903048561225,128,16
16000059,ok,,2.8952094917185605,0.16898974357172847,0.021973018962589484,128,16
16000060,ok,,2.8965990683063865,0.1677818582393229,0.021994456716422594,128,16
16000061,ok,,2.894424777943641,0.16728178597986698,0.021978446079658404,128,16
16000062,ok,,2.8897965978831053,0.16346757020801306,0.021984728522628786,128,16
16000063,ok,,2.8904786501079798,0.16564272809773684,0.022151308626360524,128,16
32000000,ok,,3.00581895140931,0.2761352681554854,0.021977185275435688,128,32
32000001,ok,,2.963155645877123,0.17328867223113775,0.02249608243319897,128,32
32000002,ok,,3.0010323701426387,0.272533112205565,0.02197213733809129,128,32
32000003,ok,,3.000940589234233,0.2723561911843717,0.021977618982594822,128,32
32000004,ok,,2.9983044182881713,0.27144856797531247,0.022150410649677117,128,32
32000005,ok,,2.997256494127214,0.26940528908744454,0.02233222434984245,128,32
32000006,ok,,3.095607540104538,0.27968155313283205,0.022678474039440195,128,32
32000007,ok,,2.9966841908171773,0.2672603586688638,0.022007285564717267,128,32
32000008,ok,,3.0907912901602685,0.27584474720060825,0.022687856821463473,128,32
32000009,ok,,3.088980572298169,0.2753495848737657,0.02284909213885544,128,32
32000010,ok,,3.0836655581369996,0.27370556676760316,0.022658240726037372,128,32
32000011,ok,,3.085444435942918,0.27514328388497233,0.023021686188571276,128,32
32000012,ok,,3.083013996016234,0.2720791711471975,0.023038313311875842,128,32
32000013,ok,,3.0858364682644606,0.270569683983922,0.023066657862519144,128,32
32000014,ok,,3.080302443820983,0.26928921788930893,0.022654392080561768,128,32
32000015,ok,,3.0831330460496247,0.2683029640465975,0.022675047008951586,128,32
32000016,ok,,5.8585565271787345,3.081995291169733,0.02238053443556231,128,32
32000017,ok,,5.896466892212629,3.1727810548618436,0.02195062378286234,128,32
32000018,ok,,5.897396525833756,3.1723797540180385,0.021947356823441243,128,32
32000019,ok,,5.891498510260135,3.170911737252027,0.02305352154298354,128,32
32000020,ok,,5.892805015668273,3.1690317587926984,0.021951168538972495,128,32
32000021,ok,,5.8925060839392245,3.168573626782745,0.021931968614338868,128,32
32000022,ok,,5.893456318881363,3.168025005143136,0.021948899814648735,128,32
32000023,ok,,5.978760329075158,3.172091491986066,0.02263126786302535,128,32
32000024,ok,,5.975984686985612,3.172914536204189,0.023729301677322238,128,32
32000025,ok,,5.9756025252863765,3.1711089182645082,0.022602735241244155,128,32
32000026,ok,,5.973479146137834,3.1693164301104844,0.022969627031506817,128,32
32000027,ok,,5.974914402235299,3.167883414309472,0.022603969352560177,128,32
32000028,ok,,5.971030864864588,3.169202499091625,0.02258216918280889,128,32
32000029,ok,,5.968817695975304,3.165257842745632,0.022593642784012182,128,32
32000030,ok,,5.972105920314789,3.163084833417088,0.022650755682749855,128,32
32000031,ok,,5.962834469974041,3.1607115431688726,0.022589380094300834,128,32
32000032,ok,,5.8079257369972765,3.0381205808371305,0.022323879830148673,128,32
32000033,ok,,5.807236393913627,3.085766928270459,0.021933112248417833,128,32
32000034,ok,,5.807819277048111,3.084193881135434,0.021950362805998134,128,32
32000035,ok,,5.807288774289191,3.083560348022729,0.021950602163410476,128,32
32000036,ok,,5.803938810247928,3.082656934391707,0.02193523475509738,128,32
