request_id,status,error,e2e_s,ttft_s,mean_itl_s,completion_tokens,concurrency
64000185,ok,,11.670296724885702,8.825711879879236,0.02290719239446785,128,64
64000186,ok,,11.672849596012384,8.826348932925612,0.02293657050317814,128,64
64000187,ok,,11.670970197301358,8.823510531336069,0.022923781731796843,128,64
64000188,ok,,11.669957083184272,8.822627587243915,0.02292264987819738,128,64
64000189,ok,,11.668826318345964,8.822893708012998,0.022934098637873126,128,64
64000190,ok,,11.661694067064673,8.820165945682675,0.023289185082234563,128,64
64000191,ok,,11.663754185661674,8.819359682966024,0.023284145546924383,128,64
64000192,ok,,11.672226921655238,8.890846841968596,0.02278672314829147,128,64
64000193,ok,,11.67843501875177,8.953854945022613,0.021962409174340145,128,64
64000194,ok,,11.675984777975827,8.951831875834614,0.02231907612094503,128,64
64000195,ok,,11.674963584169745,8.94967381702736,0.02197391970924312,128,64
64000196,ok,,11.673488507047296,8.948894713073969,0.022132349545060378,128,64
64000197,ok,,11.685820079874247,8.871157796122134,0.022866908983304735,128,64
64000198,ok,,11.678149077109993,8.86629976471886,0.02267439170334969,128,64
64000199,ok,,11.681770333088934,8.865433441009372,0.022696197524877084,128,64
64000200,ok,,11.682596127036959,8.865637293085456,0.02307407373608258,128,64
64000201,ok,,11.681064039934427,8.863825394771993,0.022702384082930942,128,64
64000202,ok,,11.681296851020306,8.865170979872346,0.022676772516851705,128,64
64000203,ok,,11.678991240914911,8.863332042936236,0.022679717775674596,128,64
64000204,ok,,11.678351279348135,8.863371753133833,0.022685883119852552,128,64
64000205,ok,,11.676701802294701,8.861208284273744,0.022680038255789587,128,64
64000206,ok,,11.674522920977324,8.861481683794409,0.022854725682608237,128,64
64000207,ok,,11.670107011683285,8.856644073035568,0.022679607045926874,128,64
64000208,ok,,11.680079315323383,8.90837952727452,0.02234421745167985,128,64
64000209,ok,,11.688989732880145,8.955629342235625,0.022030743417300044,128,64
64000210,ok,,11.687226465903223,8.955085009802133,0.022382816147120274,128,64
64000211,ok,,11.685636019334197,8.953427182976156,0.022385536895332035,128,64
64000212,ok,,11.686063789762557,8.951865304727107,0.02204265734631448,128,64
64000213,ok,,11.680166576057673,8.859585785772651,0.022731454768818955,128,64
64000214,ok,,11.676134398207068,8.855502868071198,0.02273008283302789,128,64
64000215,ok,,11.678378516808152,8.856416190974414,0.022728130563102182,128,64
64000216,ok,,11.67833878705278,8.857491276226938,0.022734896482659445,128,64
64000217,ok,,11.674053648021072,8.854914284776896,0.023091007329401423,128,64
64000218,ok,,11.676795741077513,8.856167191173881,0.023077906952926615,128,64
64000219,ok,,11.675355004146695,8.854453053325415,0.02273303236166436,128,64
64000220,ok,,11.67415135866031,8.85100878868252,0.022751748242655828,128,64
64000221,ok,,11.673852117732167,8.852685695979744,0.023109035032083752,128,64
64000222,ok,,11.671700417995453,8.851357160136104,0.023089022974895894,128,64
64000223,ok,,11.669773590285331,8.851136179175228,0.022715990750810072,128,64
64000224,ok,,11.662526797968894,8.89687173673883,0.022299860720522702,128,64
64000225,ok,,11.668115192092955,8.940826756879687,0.021992202130927434,128,64
64000226,ok,,11.66582817118615,8.937580531928688,0.02199918337376608,128,64
64000227,ok,,11.663571142125875,8.937609713058919,0.02198124127537613,128,64
64000228,ok,,11.664279554970562,8.935946555342525,0.021995128755788167,128,64
64000229,ok,,11.656752852723002,8.852232892997563,0.022968781802833814,128,64
64000230,ok,,11.651664839591831,8.845952474977821,0.022983741866363608,128,64
64000231,ok,,11.64995027333498,8.845719533972442,0.022612704655095454,128,64
64000232,ok,,11.655223566107452,8.846415877342224,0.02299664446656577,128,64
64000233,ok,,11.65450790291652,8.847414211835712,0.02260994053475799,128,64
64000234,ok,,11.653058127034456,8.845309583004564,0.022625716733596018,128,64
64000235,ok,,11.652440474368632,8.845008501317352,0.022994824047734747,128,64
