request_id,traffic_class,fairness_id,objective,max_tokens,scheduled_at_s,sent_at_s,launch_lag_s,http_status,outcome,drop_reason,retry_after,ttft_s,e2e_s,mean_itl_s,completion_tokens,error
41,batch,batch-a,best-effort-traffic,128,3.4166666666666665,3.4170332876965404,0.00036662102987383705,200,completed,,,0.8941106703132391,3.729080755263567,0.023039128241409374,128,
42,interactive,tenant-a,premium-traffic,64,3.5,3.500357798766345,0.0003577987663447857,200,completed,,,0.1920773470774293,1.5949069820344448,0.023772237206793438,64,
43,batch,batch-b,best-effort-traffic,128,3.5833333333333335,3.583704659715295,0.0003713263819613566,429,rejected,rejected-saturated,,,0.004168034065514803,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
44,batch,batch-a,best-effort-traffic,128,3.6666666666666665,3.66707121161744,0.00040454495077346664,200,completed,,,0.5308860763907433,3.353968450333923,0.02313804240194989,128,
45,interactive,tenant-b,premium-traffic,64,3.75,3.750403402838856,0.0004034028388559818,200,completed,,,0.18618353083729744,1.5760167827829719,0.023158332038049897,64,
46,batch,batch-b,best-effort-traffic,128,3.8333333333333335,3.833965473808348,0.0006321404750146975,200,completed,,,0.415117584168911,3.23049393016845,0.022700169878531126,128,
47,interactive,tenant-a,premium-traffic,64,3.9166666666666665,3.916924004908651,0.0002573382419845949,200,completed,,,0.1945208190008998,1.6073047127574682,0.02315680236082341,64,
48,batch,batch-a,best-effort-traffic,128,4.0,4.000284295994788,0.0002842959947884083,200,completed,,,1.6121269878931344,4.455934167839587,0.02349960610793888,128,
49,batch,batch-b,best-effort-traffic,128,4.083333333333333,4.083645316772163,0.000311983438829877,429,rejected,rejected-saturated,,,0.007510806899517775,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
50,interactive,tenant-a,premium-traffic,64,4.166666666666667,4.166929468046874,0.0002628013802068452,200,completed,,,0.2972781886346638,1.7035480067133904,0.02304756978801528,64,
51,batch,batch-a,best-effort-traffic,128,4.25,4.250288218725473,0.0002882187254726887,200,completed,,,2.198842278216034,5.020149902906269,0.022749223911593997,128,
52,interactive,tenant-a,premium-traffic,64,4.333333333333333,4.333713680040091,0.0003803467067582389,200,completed,,,0.3657344258390367,1.7338583758100867,0.02241149965337798,64,
53,batch,batch-b,best-effort-traffic,128,4.416666666666667,4.417969272006303,0.0013026053396361092,200,completed,,,0.3902943697758019,3.187412227038294,0.023113028646623793,128,
