request_id,traffic_class,fairness_id,objective,max_tokens,scheduled_at_s,sent_at_s,launch_lag_s,http_status,outcome,drop_reason,retry_after,ttft_s,e2e_s,mean_itl_s,completion_tokens,error
14,batch,batch-a,best-effort-traffic,128,1.1666666666666667,1.1680090371519327,0.0013423704852659757,200,completed,,,0.07719372864812613,2.849783512763679,0.022178334273397923,128,
15,interactive,tenant-b,premium-traffic,64,1.25,1.2508400711230934,0.0008400711230933666,200,completed,,,0.08333461498841643,1.447424535639584,0.022356471634607335,64,
16,batch,batch-b,best-effort-traffic,128,1.3333333333333333,1.335316966753453,0.001983633420119757,200,completed,,,0.06744135823100805,2.8464383892714977,0.02222736719995737,128,
17,interactive,tenant-a,premium-traffic,64,1.4166666666666667,1.4170276299118996,0.00036096324523282597,200,completed,,,0.1591517711058259,1.5248760231770575,0.022371485592705794,64,
18,batch,batch-a,best-effort-traffic,128,1.5,1.500862745102495,0.0008627451024949551,200,completed,,,0.39737312169745564,3.1736563886515796,0.022207293890416622,128,
19,batch,batch-b,best-effort-traffic,128,1.5833333333333333,1.583632469177246,0.00029913584391283443,200,completed,,,0.48879586393013597,3.270680875983089,0.022248497284948827,128,
20,interactive,tenant-a,premium-traffic,64,1.6666666666666667,1.667719264049083,0.0010525973824162538,200,completed,,,0.6488232458941638,2.0200743628665805,0.022447020571190315,64,
21,batch,batch-a,best-effort-traffic,128,1.75,1.7507749279029667,0.0007749279029667377,200,completed,,,0.7676554271019995,3.5351488729938865,0.02213048083335161,128,
22,interactive,tenant-a,premium-traffic,64,1.8333333333333333,1.83409226173535,0.0007589284020166343,200,completed,,,0.9072884083725512,2.294958031270653,0.02272225050713684,64,
23,batch,batch-b,best-effort-traffic,128,1.9166666666666667,1.9184213471598923,0.00175468049322558,200,completed,,,0.9400796517729759,3.7191600278019905,0.022219034519046544,128,
24,batch,batch-a,best-effort-traffic,128,2.0,2.0008124010637403,0.0008124010637402534,200,completed,,,0.9847165360115469,3.7694067978300154,0.022624709999294786,128,
25,interactive,tenant-b,premium-traffic,64,2.0833333333333335,2.0836831550113857,0.0003498216780521979,200,completed,,,1.0123512740246952,2.3958689919672906,0.022646529279404977,64,
26,batch,batch-b,best-effort-traffic,128,2.1666666666666665,2.167515920009464,0.0008492533427975069,200,completed,,,1.0224819341674447,3.8013209090568125,0.02222807451710105,128,
27,interactive,tenant-a,premium-traffic,64,2.25,2.2507901140488684,0.0007901140488684177,200,completed,,,1.1283283508382738,2.517254193779081,0.02276544283586936,64,
28,batch,batch-a,best-effort-traffic,128,2.3333333333333335,2.3347019790671766,0.001368645733843099,200,completed,,,1.224725937936455,4.000561479944736,0.02220440536737442,128,
29,batch,batch-b,best-effort-traffic,128,2.4166666666666665,2.4176087328232825,0.0009420661566159616,200,completed,,,1.2259564590640366,4.0084131471812725,0.022257262624800205,128,
30,interactive,tenant-a,premium-traffic,64,2.5,2.5002933060750365,0.0002933060750365257,200,completed,,,1.232285345904529,2.615859212819487,0.022657126982192525,64,
31,batch,batch-a,best-effort-traffic,128,2.5833333333333335,2.5842088609933853,0.0008755276600518336,200,completed,,,1.216033069882542,3.9958304837346077,0.02223670195415616,128,
32,interactive,tenant-a,premium-traffic,64,2.6666666666666665,2.6675508157350123,0.0008841490683457742,200,completed,,,1.3056283192709088,2.6867652940563858,0.022622143819195327,64,
33,batch,batch-b,best-effort-traffic,128,2.75,2.7502641691826284,0.0002641691826283932,200,completed,,,1.3176746317185462,4.094899332616478,0.02220240855962038,128,
34,batch,batch-a,best-effort-traffic,128,2.8333333333333335,2.8337885439395905,0.00045521060625697274,200,completed,,,1.3472182308323681,4.127154305111617,0.02223648539185524,128,
35,interactive,tenant-b,premium-traffic,64,2.9166666666666665,2.9174915477633476,0.0008248810966811071,200,completed,,,1.3040561182424426,2.6741915810853243,0.022438861345719607,64,
36,batch,batch-b,best-effort-traffic,128,3.0,3.0002939119003713,0.0002939119003713131,200,completed,,,1.5248636910691857,4.309219058137387,0.0226203286566022,128,
37,interactive,tenant-a,premium-traffic,64,3.0833333333333335,3.0855556577444077,0.0022223244110741724,200,completed,,,1.6364719839766622,3.0095701990649104,0.022504776296373763,64,
38,batch,batch-a,best-effort-traffic,128,3.1666666666666665,3.1669756807386875,0.0003090140720209966,200,completed,,,1.645637672394514,4.421160500030965,0.02218954572826624,128,
39,batch,batch-b,best-effort-traffic,128,3.25,3.2511634561233222,0.0011634561233222485,200,completed,,,1.6469647330231965,4.427585325669497,0.022601445216867255,128,
40,interactive,tenant-a,premium-traffic,64,3.3333333333333335,3.336466481909156,0.0031331485758223643,200,completed,,,1.832676811143756,3.2007564902305603,0.02242187702967251,64,
41,batch,batch-a,best-effort-traffic,128,3.4166666666666665,3.4170089131221175,0.00034224645545100074,200,completed,,,1.911168699618429,4.6999617498368025,0.02229685414582491,128,
42,interactive,tenant-a,premium-traffic,64,3.5,3.50087269814685,0.0008726981468498707,200,completed,,,1.8969643455930054,3.278271677903831,0.022633430349533676,64,
43,batch,batch-b,best-effort-traffic,128,3.5833333333333335,3.5836945017799735,0.00036116844664002556,200,completed,,,2.0512508410029113,4.83638287615031,0.022618753188176126,128,
44,batch,batch-a,best-effort-traffic,128,3.6666666666666665,3.6678202068433166,0.0011535401766500364,200,completed,,,2.0150297940708697,4.805478234309703,0.02268453113871013,128,
45,interactive,tenant-b,premium-traffic,64,3.75,3.7504082401283085,0.0004082401283085346,200,completed,,,2.071081450674683,3.443129412829876,0.02248709774041762,64,
46,batch,batch-b,best-effort-traffic,128,3.8333333333333335,3.8335499740205705,0.00021664068723703522,200,completed,,,2.1842692247591913,4.957339716143906,0.02217200944200158,128,
