request_id,traffic_class,fairness_id,objective,max_tokens,scheduled_at_s,sent_at_s,launch_lag_s,http_status,outcome,drop_reason,retry_after,ttft_s,e2e_s,mean_itl_s,completion_tokens,error
153,standard,noisy-tenant,standard-traffic,96,12.75,12.75029267091304,0.00029267091304063797,429,rejected,rejected-saturated,,,0.005118514411151409,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
154,standard,noisy-tenant,standard-traffic,96,12.833333333333334,12.833673259243369,0.000339925910035177,200,completed,,,2.30478687165305,4.385341447778046,0.022360784246996845,96,
155,standard,quiet-tenant,standard-traffic,96,12.916666666666666,12.917008568067104,0.0003419014004375498,200,completed,,,0.07834621425718069,2.158984853886068,0.022367615147583907,96,
156,standard,noisy-tenant,standard-traffic,96,13.0,13.000348926056176,0.000348926056176424,200,completed,,,2.29127937881276,4.368366822134703,0.022331745293672368,96,
157,standard,noisy-tenant,standard-traffic,96,13.083333333333334,13.083843654952943,0.0005103216196093996,200,completed,,,2.361951465252787,4.443372791167349,0.022347818739632125,96,
158,standard,noisy-tenant,standard-traffic,96,13.166666666666666,13.167066514026374,0.00039984735970755025,429,rejected,rejected-saturated,,,0.00447899429127574,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
159,standard,noisy-tenant,standard-traffic,96,13.25,13.250413422007114,0.00041342200711369514,200,completed,,,2.395756426267326,4.474582630209625,0.022346816386186307,96,
160,standard,noisy-tenant,standard-traffic,96,13.333333333333334,13.333707021083683,0.00037368775034885005,200,completed,,,2.3825830928981304,4.466473721899092,0.02289542393595144,96,
161,standard,noisy-tenant,standard-traffic,96,13.416666666666666,13.417030558921397,0.0003638922547306578,200,completed,,,2.3627483951859176,4.449761366005987,0.022431230002273154,96,
162,standard,noisy-tenant,standard-traffic,96,13.5,13.501242699101567,0.0012426991015672684,200,completed,,,2.5244250460527837,4.65854231081903,0.022938984341078227,96,
163,standard,noisy-tenant,standard-traffic,96,13.583333333333334,13.583729706238955,0.00039637290562133387,200,completed,,,2.5377288688905537,4.658743341919035,0.022802042709763652,96,
164,standard,noisy-tenant,standard-traffic,96,13.666666666666666,13.667115515097976,0.00044884843130965635,429,rejected,rejected-saturated,,,0.004374243784695864,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
165,standard,quiet-tenant,standard-traffic,96,13.75,13.750380913261324,0.00038091326132416725,200,completed,,,0.08315866906195879,2.1712502646259964,0.02244986080494459,96,
166,standard,noisy-tenant,standard-traffic,96,13.833333333333334,13.83430257299915,0.0009692396658156355,200,completed,,,2.1265888712368906,4.20010799029842,0.022292274065435894,96,
167,standard,noisy-tenant,standard-traffic,96,13.916666666666666,13.916984810028225,0.00031814336155910894,200,completed,,,2.04199510300532,4.10698402300477,0.02219965805610021,96,
168,standard,noisy-tenant,standard-traffic,96,14.0,14.000361189246178,0.00036118924617767334,200,completed,,,2.267128753941506,4.372366240713745,0.022621373721067945,96,
169,standard,noisy-tenant,standard-traffic,96,14.083333333333334,14.083658167161047,0.0003248338277135332,200,completed,,,2.185591256711632,4.309490722138435,0.022834132420479932,96,
170,standard,noisy-tenant,standard-traffic,96,14.166666666666666,14.166999806184322,0.0003331395176555674,200,completed,,,2.9388492750003934,5.06815631268546,0.023393212162613215,96,
171,standard,noisy-tenant,standard-traffic,96,14.25,14.250321604311466,0.00032160431146621704,200,completed,,,3.0353364855982363,5.170059288851917,0.02294540765785402,96,
172,standard,noisy-tenant,standard-traffic,96,14.333333333333334,14.333987723104656,0.0006543897713218172,429,rejected,rejected-ttl-expired,,,3.004536685999483,,0,inference error: ResourceExhausted - request timed out in queue: request evicted from queue: request TTL expired
173,standard,noisy-tenant,standard-traffic,96,14.416666666666666,14.417630902025849,0.0009642353591825525,200,completed,,,3.0195308700203896,5.15419532218948,0.022947429699362608,96,
174,standard,noisy-tenant,standard-traffic,96,14.5,14.500796400010586,0.0007964000105857849,429,rejected,rejected-saturated,,,0.0043894038535654545,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
175,standard,quiet-tenant,standard-traffic,96,14.583333333333334,14.58363485801965,0.000301524686316057,429,rejected,rejected-saturated,,,0.004152444191277027,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
176,standard,noisy-tenant,standard-traffic,96,14.666666666666666,14.667169737163931,0.0005030704972650568,429,rejected,rejected-saturated,,,0.0040769740007817745,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
177,standard,noisy-tenant,standard-traffic,96,14.75,14.750330504961312,0.00033050496131181717,429,rejected,rejected-saturated,,,0.003641644027084112,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
178,standard,noisy-tenant,standard-traffic,96,14.833333333333334,14.833591434173286,0.0002581008399520357,429,rejected,rejected-saturated,,,0.0038189426995813847,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
179,standard,noisy-tenant,standard-traffic,96,14.916666666666666,14.917066032066941,0.00039936540027518674,429,rejected,rejected-saturated,,,0.0055478960275650024,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
180,standard,noisy-tenant,standard-traffic,96,15.0,15.000488760881126,0.000488760881125927,429,rejected,rejected-saturated,,,0.0047560641542077065,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
181,standard,noisy-tenant,standard-traffic,96,15.083333333333334,15.083688379265368,0.0003550459320340593,200,completed,,,2.506032215896994,4.644317321944982,0.022972640581429005,96,
182,standard,noisy-tenant,standard-traffic,96,15.166666666666666,15.167038848157972,0.00037218149130602285,429,rejected,rejected-saturated,,,0.004095342941582203,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
183,standard,noisy-tenant,standard-traffic,96,15.25,15.250328096095473,0.00032809609547257423,200,completed,,,2.4285222431644797,4.565068927127868,0.022971084341406822,96,
184,standard,noisy-tenant,standard-traffic,96,15.333333333333334,15.33372061420232,0.00038728086898665026,429,rejected,rejected-saturated,,,0.0059631760232150555,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
185,standard,quiet-tenant,standard-traffic,96,15.416666666666666,15.41697833314538,0.0003116664787139456,200,completed,,,0.12107140384614468,2.2012465591542423,0.02235884079709649,96,
186,standard,noisy-tenant,standard-traffic,96,15.5,15.500406451057643,0.0004064510576426983,200,completed,,,2.301362703088671,4.420139649882913,0.02277265587240778,96,
187,standard,noisy-tenant,standard-traffic,96,15.583333333333334,15.583642470184714,0.0003091368513796766,200,completed,,,2.2508555548265576,4.392249573022127,0.02301121695888459,96,
188,standard,noisy-tenant,standard-traffic,96,15.666666666666666,15.667045928072184,0.0003792614055182497,200,completed,,,2.2584016718901694,4.385517897084355,0.02286767467896464,96,
189,standard,noisy-tenant,standard-traffic,96,15.75,15.75042177690193,0.0004217769019305706,200,completed,,,2.4076265320181847,4.480066325049847,0.022269981627863263,96,
190,standard,noisy-tenant,standard-traffic,96,15.833333333333334,15.83363579493016,0.00030246159682612017,200,completed,,,2.4077184121124446,4.536616527009755,0.02288822478724904,96,
191,standard,noisy-tenant,standard-traffic,96,15.916666666666666,15.917133702896535,0.00046703622986932203,200,completed,,,2.3938649389892817,4.51826173113659,0.022828257958134337,96,
192,standard,noisy-tenant,standard-traffic,96,16.0,16.000583832152188,0.0005838321521878242,200,completed,,,2.46394131379202,4.575636982917786,0.02269916654995052,96,
193,standard,noisy-tenant,standard-traffic,96,16.083333333333332,16.083827370312065,0.000494036978732737,200,completed,,,2.3834258089773357,4.500603862572461,0.022762794663468675,96,
194,standard,noisy-tenant,standard-traffic,96,16.166666666666668,16.167038607876748,0.0003719412100799957,429,rejected,rejected-saturated,,,0.004077124409377575,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
195,standard,quiet-tenant,standard-traffic,96,16.25,16.250550156924874,0.0005501569248735905,200,completed,,,0.16513315495103598,2.2812977922149003,0.022745258570398375,96,
196,standard,noisy-tenant,standard-traffic,96,16.333333333333332,16.333676795009524,0.00034346167619148105,200,completed,,,2.2637771260924637,4.435700631234795,0.023349399623330883,96,
197,standard,noisy-tenant,standard-traffic,96,16.416666666666668,16.417060763109475,0.0003940964428075233,200,completed,,,2.89155667508021,5.056928663048893,0.02327117727949254,96,
198,standard,noisy-tenant,standard-traffic,96,16.5,16.5003430522047,0.0003430522046983242,429,rejected,rejected-saturated,,,0.003876463044434786,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
199,standard,noisy-tenant,standard-traffic,96,16.583333333333332,16.583729340229183,0.00039600689585128634,429,rejected,rejected-saturated,,,0.005097224842756987,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
200,standard,noisy-tenant,standard-traffic,96,16.666666666666668,16.667143878061324,0.0004772113946565071,429,rejected,rejected-saturated,,,0.003743263892829418,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
201,standard,noisy-tenant,standard-traffic,96,16.75,16.750549307093024,0.0005493070930242538,429,rejected,rejected-saturated,,,0.004159893840551376,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
202,standard,noisy-tenant,standard-traffic,96,16.833333333333332,16.83372080512345,0.0003874717901162228,429,rejected,rejected-saturated,,,0.004222744144499302,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
203,standard,noisy-tenant,standard-traffic,96,16.916666666666668,16.919147924985737,0.0024812583190687576,429,rejected,rejected-saturated,,,0.003842234145849943,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
204,standard,noisy-tenant,standard-traffic,96,17.0,17.00029047112912,0.0002904711291193962,429,rejected,rejected-saturated,,,0.0037471437826752663,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
205,standard,quiet-tenant,standard-traffic,96,17.083333333333332,17.083742999937385,0.00040966660405317157,200,completed,,,0.0935826082713902,2.2264918093569577,0.022930107645249817,96,
206,standard,noisy-tenant,standard-traffic,96,17.166666666666668,17.16885536024347,0.002188693576801626,200,completed,,,2.2270076698623598,4.402822246775031,0.023384628882531518,96,
207,standard,noisy-tenant,standard-traffic,96,17.25,17.250330646056682,0.0003306460566818714,200,completed,,,2.2585245692171156,4.430361602921039,0.023338954545237045,96,
208,standard,noisy-tenant,standard-traffic,96,17.333333333333332,17.333668805193156,0.00033547185982385486,429,rejected,rejected-saturated,,,0.004735574126243591,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
209,standard,noisy-tenant,standard-traffic,96,17.416666666666668,17.41701722331345,0.0003505566467829624,200,completed,,,2.214026026893407,4.392588556744158,0.02341866869759816,96,
210,standard,noisy-tenant,standard-traffic,96,17.5,17.50052335113287,0.0005233511328697205,200,completed,,,2.3719041449949145,4.545107529032975,0.023363332083869363,96,
211,standard,noisy-tenant,standard-traffic,96,17.583333333333332,17.583704699296504,0.00037136596317211,200,completed,,,2.3990814606659114,4.585124435834587,0.023490116711185182,96,
212,standard,noisy-tenant,standard-traffic,96,17.666666666666668,17.667144718114287,0.00047805144761881024,200,completed,,,2.3842353159561753,4.569520000834018,0.023493709408187416,96,
213,standard,noisy-tenant,standard-traffic,96,17.75,17.75034483615309,0.00034483615309000015,200,completed,,,2.3903533220291138,4.565116967074573,0.023374241871899494,96,
214,standard,noisy-tenant,standard-traffic,96,17.833333333333332,17.83365603396669,0.0003227006333581528,200,completed,,,2.5113795353099704,4.634753182064742,0.022824584040790796,96,
215,standard,quiet-tenant,standard-traffic,96,17.916666666666668,17.91821421403438,0.0015475473677106777,200,completed,,,0.2374568022787571,2.3126643882133067,0.02230551360195042,96,
216,standard,noisy-tenant,standard-traffic,96,18.0,18.00034970091656,0.0003497009165585041,429,rejected,rejected-saturated,,,0.004616094287484884,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
217,standard,noisy-tenant,standard-traffic,96,18.083333333333332,18.083724998869002,0.0003916655356697163,200,completed,,,2.263016451150179,4.385080627165735,0.022811504246126258,96,
218,standard,noisy-tenant,standard-traffic,96,18.166666666666668,18.167020407039672,0.0003537403730042854,200,completed,,,2.2693785671144724,4.463211819995195,0.023586926591252128,96,
219,standard,noisy-tenant,standard-traffic,96,18.25,18.250328205060214,0.00032820506021380424,200,completed,,,2.4604094461537898,4.596774474252015,0.022968245675206504,96,
220,standard,noisy-tenant,standard-traffic,96,18.333333333333332,18.33431176422164,0.000978430888306292,200,completed,,,2.3767040679231286,4.514721516985446,0.024018562121547005,96,
221,standard,noisy-tenant,standard-traffic,96,18.416666666666668,18.417070841882378,0.000404175215710012,200,completed,,,2.419197187293321,4.605716422200203,0.023500797999722343,96,
222,standard,noisy-tenant,standard-traffic,96,18.5,18.500290530268103,0.0002905302681028843,200,completed,,,3.0395871768705547,5.225079519674182,0.02455328575471479,96,
223,standard,noisy-tenant,standard-traffic,96,18.583333333333332,18.583761148154736,0.0004278148214034161,200,completed,,,3.0724626779556274,5.2537866360507905,0.024506516043054923,96,
224,standard,noisy-tenant,standard-traffic,96,18.666666666666668,18.66805523727089,0.0013885706042238155,429,rejected,rejected-saturated,,,0.005647354759275913,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
225,standard,quiet-tenant,standard-traffic,96,18.75,18.750356764066964,0.0003567640669643879,429,rejected,rejected-saturated,,,0.0038582640700042248,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
226,standard,noisy-tenant,standard-traffic,96,18.833333333333332,18.833708743099123,0.0003754097657910904,429,rejected,rejected-saturated,,,0.003682362847030163,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
227,standard,noisy-tenant,standard-traffic,96,18.916666666666668,18.91762987105176,0.0009632043850906769,429,rejected,rejected-saturated,,,0.0038335639983415604,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
228,standard,noisy-tenant,standard-traffic,96,19.0,19.00209419010207,0.00209419010207057,429,rejected,rejected-saturated,,,0.004508355166763067,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
229,standard,noisy-tenant,standard-traffic,96,19.083333333333332,19.083649307023734,0.0003159736904017052,429,rejected,rejected-saturated,,,0.005063464865088463,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
230,standard,noisy-tenant,standard-traffic,96,19.166666666666668,19.167121365200728,0.0004546985340603271,429,rejected,rejected-saturated,,,0.009442798793315887,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
231,standard,noisy-tenant,standard-traffic,96,19.25,19.250315872952342,0.0003158729523420334,200,completed,,,2.488398200366646,4.677876726258546,0.0235386630720509,96,
232,standard,noisy-tenant,standard-traffic,96,19.333333333333332,19.333745361305773,0.0004120279724411091,200,completed,,,2.558603915851563,4.7467408697120845,0.024580812065998155,96,
233,standard,noisy-tenant,standard-traffic,96,19.416666666666668,19.41705644922331,0.0003897825566419044,200,completed,,,2.6291422019712627,4.81657512485981,0.024569587436703483,96,
234,standard,noisy-tenant,standard-traffic,96,19.5,19.500724358018488,0.0007243580184876919,429,rejected,rejected-saturated,,,0.004048984032124281,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
235,standard,quiet-tenant,standard-traffic,96,19.583333333333332,19.583742565941066,0.00040923260773340076,200,completed,,,0.20199501933529973,2.380122967995703,0.024461058627688482,96,
236,standard,noisy-tenant,standard-traffic,96,19.666666666666668,19.667238964233547,0.0005722975668795982,429,rejected,rejected-saturated,,,0.003771692980080843,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
237,standard,noisy-tenant,standard-traffic,96,19.75,19.75034635188058,0.00034635188058018684,200,completed,,,2.3825332801789045,4.573990846984088,0.024612888045022995,96,
238,standard,noisy-tenant,standard-traffic,96,19.833333333333332,19.833886010106653,0.000552676773320826,200,completed,,,2.4761409568600357,4.665378171950579,0.023528595314791765,96,
239,standard,noisy-tenant,standard-traffic,96,19.916666666666668,19.9171972181648,0.0005305514981337467,200,completed,,,2.4606479327194393,4.660323226824403,0.023642743907628522,96,
240,standard,noisy-tenant,standard-traffic,96,20.0,20.000342105980963,0.0003421059809625149,200,completed,,,2.615656567271799,4.72205310408026,0.023649328717899123,96,
241,standard,noisy-tenant,standard-traffic,96,20.083333333333332,20.08365985425189,0.0003265209185592255,200,completed,,,2.5343404607847333,4.638937385752797,0.022623618764262044,96,
242,standard,noisy-tenant,standard-traffic,96,20.166666666666668,20.167142702266574,0.00047603559990605504,429,rejected,rejected-saturated,,,0.005985205993056297,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
243,standard,noisy-tenant,standard-traffic,96,20.25,20.250321589875966,0.0003215898759663105,200,completed,,,2.4408079544082284,4.609009208157659,0.02331036874043044,96,
244,standard,noisy-tenant,standard-traffic,96,20.333333333333332,20.333717788103968,0.00038445477063575595,200,completed,,,2.405480511020869,4.564640046097338,0.023205397675635033,96,
245,standard,quiet-tenant,standard-traffic,96,20.416666666666668,20.41712981602177,0.00046314935510238797,200,completed,,,0.08373450906947255,2.2771620312705636,0.024642356640000022,96,
246,standard,noisy-tenant,standard-traffic,96,20.5,20.501756126061082,0.0017561260610818863,200,completed,,,2.4769703061319888,4.599627307150513,0.022817605815988073,96,
247,standard,noisy-tenant,standard-traffic,96,20.583333333333332,20.585867224261165,0.002533890927832516,200,completed,,,2.3952748207375407,4.515138948801905,0.023809144351882545,96,
248,standard,noisy-tenant,standard-traffic,96,20.666666666666668,20.66728578088805,0.0006191142213829437,429,rejected,rejected-ttl-expired,,,3.0045867590233684,,0,inference error: ResourceExhausted - request timed out in queue: request evicted from queue: request TTL expired
249,standard,noisy-tenant,standard-traffic,96,20.75,20.75035598827526,0.0003559882752597332,429,rejected,rejected-saturated,,,0.0038023237138986588,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
250,standard,noisy-tenant,standard-traffic,96,20.833333333333332,20.833712466992438,0.0003791336591056904,200,completed,,,2.958882905077189,5.134019983932376,0.02442669750745879,96,
251,standard,noisy-tenant,standard-traffic,96,20.916666666666668,20.91708823526278,0.0004215685961135307,429,rejected,rejected-saturated,,,0.006554195657372475,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
252,standard,noisy-tenant,standard-traffic,96,21.0,21.00033659208566,0.00033659208565950394,429,rejected,rejected-saturated,,,0.0043992651626467705,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
253,standard,noisy-tenant,standard-traffic,96,21.083333333333332,21.083769711200148,0.0004363778668157181,429,rejected,rejected-saturated,,,0.021112598944455385,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
254,standard,noisy-tenant,standard-traffic,96,21.166666666666668,21.170574042014778,0.0039073753481098095,429,rejected,rejected-saturated,,,0.004820303991436958,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
255,standard,quiet-tenant,standard-traffic,96,21.25,21.250399665907025,0.0003996659070253372,429,rejected,rejected-saturated,,,0.004387455061078072,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
256,standard,noisy-tenant,standard-traffic,96,21.333333333333332,21.333641234319657,0.00030790098632493823,429,rejected,rejected-saturated,,,0.0040771737694740295,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
257,standard,noisy-tenant,standard-traffic,96,21.416666666666668,21.417008092161268,0.00034142549460014493,429,rejected,rejected-saturated,,,0.004160313867032528,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
258,standard,noisy-tenant,standard-traffic,96,21.5,21.500407400075346,0.00040740007534623146,200,completed,,,2.4916608491912484,4.664889185223728,0.024409731065205643,96,
259,standard,noisy-tenant,standard-traffic,96,21.583333333333332,21.584510168991983,0.0011768356586507878,200,completed,,,2.5662123882211745,4.734644669108093,0.023313240438539495,96,
260,standard,noisy-tenant,standard-traffic,96,21.666666666666668,21.66713919630274,0.00047252963607391507,200,completed,,,2.6332478397525847,4.799238168634474,0.023796759878418276,96,
261,standard,noisy-tenant,standard-traffic,96,21.75,21.750394054222852,0.00039405422285199165,429,rejected,rejected-saturated,,,0.0044959839433431625,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
262,standard,noisy-tenant,standard-traffic,96,21.833333333333332,21.83367618219927,0.00034284886593738406,200,completed,,,2.5547662461176515,4.72709404071793,0.023337875943510764,96,
263,standard,noisy-tenant,standard-traffic,96,21.916666666666668,21.91879636188969,0.00212969522302231,429,rejected,rejected-saturated,,,0.0046916441060602665,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
264,standard,noisy-tenant,standard-traffic,96,22.0,22.000358898192644,0.00035889819264411926,200,completed,,,2.5013949857093394,4.669009105768055,0.023297326874628824,96,
265,standard,quiet-tenant,standard-traffic,96,22.083333333333332,22.084035576321185,0.0007022429878524861,200,completed,,,0.16028852993622422,2.3560171709395945,0.024114756358807887,96,
266,standard,noisy-tenant,standard-traffic,96,22.166666666666668,22.16898051602766,0.002313849360991327,200,completed,,,2.4199067591689527,4.591887953225523,0.02334326970821587,96,
267,standard,noisy-tenant,standard-traffic,96,22.25,22.25037162192166,0.00037162192165851593,200,completed,,,2.4244584939442575,4.581498114392161,0.024233753023815623,96,
268,standard,noisy-tenant,standard-traffic,96,22.333333333333332,22.334708851296455,0.001375517963122519,200,completed,,,2.4976552119478583,4.6305939089506865,0.022928530064922188,96,
269,standard,noisy-tenant,standard-traffic,96,22.416666666666668,22.417201028205454,0.0005343615387864986,429,rejected,rejected-saturated,,,0.005692224949598312,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
270,standard,noisy-tenant,standard-traffic,96,22.5,22.50054438598454,0.0005443859845399857,200,completed,,,2.469854425173253,4.630411617923528,0.02426795204159584,96,
271,standard,noisy-tenant,standard-traffic,96,22.583333333333332,22.583715223241597,0.0003818899082652649,200,completed,,,2.388004200067371,4.569059090688825,0.023428259232151572,96,
272,standard,noisy-tenant,standard-traffic,96,22.666666666666668,22.667058971244842,0.00039230457817396314,200,completed,,,2.5670602656900883,4.711228822823614,0.023040316838731048,96,
273,standard,noisy-tenant,standard-traffic,96,22.75,22.750331219285727,0.00033121928572654724,200,completed,,,2.485762389842421,4.628184744622558,0.023031356934738414,96,
274,standard,noisy-tenant,standard-traffic,96,22.833333333333332,22.83366707712412,0.00033374379078665584,429,rejected,rejected-saturated,,,0.0038704038597643375,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
275,standard,quiet-tenant,standard-traffic,96,22.916666666666668,22.91724291490391,0.0005762482372411171,200,completed,,,0.1731902821920812,2.34506663819775,0.02334100671953732,96,
276,standard,noisy-tenant,standard-traffic,96,23.0,23.000306173227727,0.0003061732277274132,200,completed,,,2.343574075959623,4.491036075633019,0.02306319438722185,96,
277,standard,noisy-tenant,standard-traffic,96,23.083333333333332,23.08375989086926,0.0004265575359276852,200,completed,,,2.9641298041678965,5.113341004122049,0.023101510324825842,96,
278,standard,noisy-tenant,standard-traffic,96,23.166666666666668,23.16702926810831,0.00036260144164046437,429,rejected,rejected-saturated,,,0.0071845268830657005,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
279,standard,noisy-tenant,standard-traffic,96,23.25,23.250369516201317,0.00036951620131731033,429,rejected,rejected-saturated,,,0.003998683765530586,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
280,standard,noisy-tenant,standard-traffic,96,23.333333333333332,23.33573386631906,0.0024005329857281765,429,rejected,rejected-saturated,,,0.0041075339540839195,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
281,standard,noisy-tenant,standard-traffic,96,23.416666666666668,23.41707261186093,0.00040594519426306874,429,rejected,rejected-saturated,,,0.0036837533116340637,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
282,standard,noisy-tenant,standard-traffic,96,23.5,23.50038234004751,0.00038234004750847816,429,rejected,rejected-saturated,,,0.0039253830909729,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
283,standard,noisy-tenant,standard-traffic,96,23.583333333333332,23.583616876974702,0.0002835436413697323,429,rejected,rejected-saturated,,,0.003776384051889181,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
284,standard,noisy-tenant,standard-traffic,96,23.666666666666668,23.667022715322673,0.00035604865600546987,429,rejected,rejected-saturated,,,0.0056481147184967995,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
285,standard,quiet-tenant,standard-traffic,96,23.75,23.750315812882036,0.0003158128820359707,200,completed,,,0.15950433909893036,2.3262373893521726,0.024317315596501143,96,
286,standard,noisy-tenant,standard-traffic,96,23.833333333333332,23.833681971300393,0.0003486379670611939,200,completed,,,2.3028419567272067,4.450777415651828,0.024131331550941038,96,
287,standard,noisy-tenant,standard-traffic,96,23.916666666666668,23.917029378935695,0.0003627122690268436,200,completed,,,2.4469537110999227,4.593935128301382,0.02411286961915118,96,
288,standard,noisy-tenant,standard-traffic,96,24.0,24.00038657616824,0.00038657616823911667,200,completed,,,2.244880353100598,4.395722273737192,0.02337510283509998,96,
289,standard,noisy-tenant,standard-traffic,96,24.083333333333332,24.08369751414284,0.0003641808095089516,200,completed,,,2.5173796568997204,4.665026064030826,0.0230852738373302,96,
290,standard,noisy-tenant,standard-traffic,96,24.166666666666668,24.167070352006704,0.0004036853400357643,429,rejected,rejected-saturated,,,0.00849477807059884,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
291,standard,noisy-tenant,standard-traffic,96,24.25,24.250385710038245,0.0003857100382447243,200,completed,,,2.478708750102669,4.627996338997036,0.02310797836511366,96,
292,standard,noisy-tenant,standard-traffic,96,24.333333333333332,24.333623417187482,0.0002900838541499695,200,completed,,,2.542855190113187,4.684618182014674,0.02302698065496741,96,
293,standard,noisy-tenant,standard-traffic,96,24.416666666666668,24.42000733828172,0.003340671615053026,429,rejected,rejected-saturated,,,0.005764214787632227,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
294,standard,noisy-tenant,standard-traffic,96,24.5,24.50033154292032,0.0003315429203212261,200,completed,,,2.3710907492786646,4.49020638037473,0.02277998569651797,96,
295,standard,quiet-tenant,standard-traffic,96,24.583333333333332,24.584225411061198,0.0008920777278653702,200,completed,,,0.250862424261868,2.3824550099670887,0.023417341701972943,96,
296,standard,noisy-tenant,standard-traffic,96,24.666666666666668,24.667184429243207,0.0005177625765391269,200,completed,,,2.4449401167221367,4.525150160770863,0.022355671110813335,96,
297,standard,noisy-tenant,standard-traffic,96,24.75,24.750420226249844,0.00042022624984383583,200,completed,,,2.361422499641776,4.442933384794742,0.02236735929424564,96,
298,standard,noisy-tenant,standard-traffic,96,24.833333333333332,24.834027423989028,0.0006940906556955895,200,completed,,,2.393865929916501,4.534367800224572,0.022992272345569505,96,
299,standard,noisy-tenant,standard-traffic,96,24.916666666666668,24.917036382015795,0.0003697153491266647,200,completed,,,2.545482310000807,4.662529808003455,0.02273684306450749,96,
300,standard,noisy-tenant,standard-traffic,96,25.0,25.000517579261214,0.000517579261213541,200,completed,,,2.4705381807871163,4.59927470004186,0.023389959211491947,96,
301,standard,noisy-tenant,standard-traffic,96,25.083333333333332,25.08369131712243,0.0003579837890974602,429,rejected,rejected-saturated,,,0.00401029409840703,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
302,standard,noisy-tenant,standard-traffic,96,25.166666666666668,25.16703571518883,0.00036904852216324,200,completed,,,2.366117733065039,4.556174027733505,0.023543811448278926,96,
303,standard,noisy-tenant,standard-traffic,96,25.25,25.25046052224934,0.00046052224934101105,200,completed,,,3.03220147266984,5.21952749369666,0.024032624847777597,96,
304,standard,noisy-tenant,standard-traffic,96,25.333333333333332,25.333639109972864,0.0003057766395322403,200,completed,,,3.0174468690529466,5.2093855841085315,0.023558635635161272,96,
305,standard,quiet-tenant,standard-traffic,96,25.416666666666668,25.41700170794502,0.0003350412783511558,429,rejected,rejected-saturated,,,0.006095825228840113,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
